filename,music_id,predicted_id,distance,compressor
whitenoise_sample01.wav,1,34,0.9804378202142524,lzma
whitenoise_sample02.wav,12,12,0.952577888061759,lzma
whitenoise_sample03.wav,23,23,0.9754332508093696,lzma
whitenoise_sample04.wav,34,15,0.9845105328376704,lzma
whitenoise_sample05.wav,45,34,0.9795062878435026,lzma
whitenoise_sample06.wav,47,15,0.9776951672862454,lzma
whitenoise_sample07.wav,48,48,0.9755600814663951,lzma
whitenoise_sample08.wav,49,49,0.9635917751367666,lzma
whitenoise_sample09.wav,50,50,0.9398084815321477,lzma
whitenoise_sample10.wav,2,2,0.8951470958008549,lzma
whitenoise_sample100.wav,5,5,0.9492502883506344,lzma
whitenoise_sample101.wav,5,5,0.9707035755478662,lzma
whitenoise_sample102.wav,5,5,0.9434832756632064,lzma
whitenoise_sample103.wav,6,6,0.9794559634772684,lzma
whitenoise_sample104.wav,6,6,0.9775537378733118,lzma
whitenoise_sample105.wav,6,6,0.9436941221228837,lzma
whitenoise_sample106.wav,6,6,0.968993722655507,lzma
whitenoise_sample107.wav,6,6,0.966140384249572,lzma
whitenoise_sample108.wav,6,6,0.9708959482594636,lzma
whitenoise_sample109.wav,6,6,0.9697546128970896,lzma
whitenoise_sample11.wav,3,3,0.954177897574124,lzma
whitenoise_sample110.wav,6,6,0.9777439604337075,lzma
whitenoise_sample111.wav,6,6,0.9575803690317671,lzma
whitenoise_sample112.wav,6,6,0.9767928476317291,lzma
whitenoise_sample113.wav,7,7,0.9711174242424242,lzma
whitenoise_sample114.wav,7,15,0.9857496902106567,lzma
whitenoise_sample115.wav,7,15,0.9845105328376704,lzma
whitenoise_sample116.wav,7,15,0.9838909541511772,lzma
whitenoise_sample117.wav,7,50,0.9842681258549931,lzma
whitenoise_sample118.wav,7,15,0.9838909541511772,lzma
whitenoise_sample119.wav,7,15,0.9838909541511772,lzma
whitenoise_sample12.wav,4,4,0.9561907720988038,lzma
whitenoise_sample120.wav,7,15,0.9838909541511772,lzma
whitenoise_sample121.wav,7,15,0.983271375464684,lzma
whitenoise_sample122.wav,7,15,0.9807930607187113,lzma
whitenoise_sample123.wav,7,7,0.9807765151515152,lzma
whitenoise_sample124.wav,7,15,0.9820322180916976,lzma
whitenoise_sample125.wav,7,15,0.9826517967781908,lzma
whitenoise_sample126.wav,7,15,0.9820322180916976,lzma
whitenoise_sample127.wav,7,15,0.9851301115241635,lzma
whitenoise_sample128.wav,7,35,0.9857142857142858,lzma
whitenoise_sample129.wav,7,7,0.9799242424242425,lzma
whitenoise_sample13.wav,5,5,0.9388696655132641,lzma
whitenoise_sample130.wav,7,15,0.9863692688971499,lzma
whitenoise_sample131.wav,7,7,0.9825757575757575,lzma
whitenoise_sample132.wav,7,15,0.9838909541511772,lzma
whitenoise_sample133.wav,7,15,0.9838909541511772,lzma
