filename,music_id,predicted_id,distance,compressor
sample01.wav,1,8,1.0011576083810847,bzip2
sample02.wav,12,12,0.9651111356850602,bzip2
sample03.wav,23,23,0.9870365035598173,bzip2
sample04.wav,34,45,1.0016827651196445,bzip2
sample05.wav,45,45,1.0007259929516181,bzip2
sample06.wav,47,47,0.9892367672032337,bzip2
sample07.wav,48,48,0.9867274989630859,bzip2
sample08.wav,49,49,0.979016623194612,bzip2
sample09.wav,50,50,0.9635522129013595,bzip2
sample10.wav,2,2,0.9299660441426146,bzip2
sample11.wav,3,3,0.959006899330211,bzip2
sample12.wav,4,4,0.9663724253888188,bzip2
sample13.wav,5,5,0.9546041705111644,bzip2
sample14.wav,6,6,0.9770546516478932,bzip2
sample15.wav,7,7,0.991148296350188,bzip2
sample16.wav,8,8,0.978960467673786,bzip2
sample17.wav,9,9,0.9754662321202245,bzip2
sample18.wav,10,10,0.9684255138800594,bzip2
sample19.wav,11,11,0.9681012110726643,bzip2
sample20.wav,13,13,0.9853026034418384,bzip2
sample21.wav,14,14,0.979226498181122,bzip2
sample22.wav,15,15,0.8837301065368933,bzip2
sample23.wav,16,16,0.9575136233490348,bzip2
sample24.wav,17,17,0.958104948445705,bzip2
sample25.wav,18,18,0.9516741590451093,bzip2
sample26.wav,19,19,0.9837903300934695,bzip2
sample27.wav,20,20,0.9776804215262566,bzip2
sample28.wav,21,21,0.9931993180583397,bzip2
sample29.wav,22,22,0.9686948145769787,bzip2
sample30.wav,24,24,0.9744063239057894,bzip2
sample31.wav,25,25,0.9637176285000657,bzip2
sample32.wav,26,26,0.9756321514338183,bzip2
sample33.wav,27,27,0.9724947517244334,bzip2
sample34.wav,28,28,0.9415606869789065,bzip2
sample35.wav,29,29,0.9764451951951952,bzip2
sample36.wav,30,30,0.9852442831603383,bzip2
sample37.wav,31,31,0.9771875836232272,bzip2
sample38.wav,32,32,0.9663237039968342,bzip2
sample39.wav,33,33,0.9777149282720551,bzip2
sample40.wav,35,35,0.9684707757099766,bzip2
sample41.wav,36,36,0.9655285351674445,bzip2
sample42.wav,37,37,0.9805892674367598,bzip2
sample43.wav,38,38,0.9353341071132483,bzip2
sample44.wav,39,39,0.9577639751552796,bzip2
sample45.wav,40,40,0.969212800747489,bzip2
sample46.wav,41,41,0.9597906912696227,bzip2
sample47.wav,42,42,0.9792503346720214,bzip2
sample48.wav,43,43,0.9663945241629557,bzip2
sample49.wav,44,44,0.9829068177378394,bzip2
sample50.wav,46,46,0.9414953271028037,bzip2
