filename,music_id,predicted_id,distance,compressor
sample249.wav,18,18,0.971106412966878,lzma
sample25.wav,18,18,0.9302325581395349,lzma
sample250.wav,18,18,0.9744538407329105,lzma
sample251.wav,18,15,0.9807930607187113,lzma
sample252.wav,18,18,0.9649400986610289,lzma
sample253.wav,18,18,0.9763918252290346,lzma
sample254.wav,18,18,0.9339323467230444,lzma
sample255.wav,18,18,0.9822057787174067,lzma
sample256.wav,19,19,0.9273822736641827,lzma
sample257.wav,19,19,0.9422863485016648,lzma
sample258.wav,19,19,0.9613128270175995,lzma
sample259.wav,19,19,0.9741557000158554,lzma
sample26.wav,19,19,0.9751070239416522,lzma
sample260.wav,19,15,0.9783147459727385,lzma
sample261.wav,19,19,0.9760583478674488,lzma
sample262.wav,19,19,0.9465673061677501,lzma
sample263.wav,19,15,0.9814126394052045,lzma
sample264.wav,19,19,0.9648010147455208,lzma
sample265.wav,19,15,0.9820322180916976,lzma
sample266.wav,19,19,0.9617884889804978,lzma
sample267.wav,19,15,0.9814126394052045,lzma
sample268.wav,19,19,0.978912319644839,lzma
sample269.wav,20,20,0.9495239534532265,lzma
sample27.wav,20,20,0.969321444763488,lzma
sample270.wav,20,15,0.9783147459727385,lzma
sample271.wav,20,20,0.9786912498110927,lzma
sample272.wav,20,15,0.9814126394052045,lzma
sample273.wav,20,20,0.9799002569140094,lzma
sample274.wav,20,20,0.9762732356052591,lzma
sample275.wav,20,15,0.9789343246592317,lzma
sample276.wav,20,20,0.9740063472872903,lzma
sample277.wav,20,15,0.9789343246592317,lzma
sample278.wav,20,20,0.9786912498110927,lzma
sample279.wav,20,20,0.9637297869124981,lzma
sample28.wav,21,15,0.9826517967781908,lzma
sample280.wav,20,15,0.9826517967781908,lzma
sample281.wav,20,50,0.9842681258549931,lzma
sample282.wav,20,15,0.9851301115241635,lzma
sample283.wav,20,15,0.9857496902106567,lzma
sample284.wav,21,21,0.9605661298194241,lzma
sample285.wav,21,15,0.9820322180916976,lzma
sample286.wav,21,21,0.9670082967301122,lzma
sample287.wav,21,15,0.9801734820322181,lzma
sample288.wav,21,21,0.9796974133723768,lzma
sample289.wav,21,15,0.9820322180916976,lzma
sample29.wav,22,22,0.9518689196108551,lzma
sample290.wav,21,21,0.9758906783796975,lzma
sample291.wav,21,15,0.9807930607187113,lzma
sample292.wav,21,15,0.9826517967781908,lzma
sample293.wav,21,15,0.9801734820322181,lzma
sample294.wav,21,15,0.9820322180916976,lzma
sample295.wav,21,21,0.9769643728648121,lzma
sample296.wav,21,15,0.9807930607187113,lzma
sample297.wav,21,15,0.983271375464684,lzma
sample298.wav,21,21,0.9810639336261591,lzma
sample299.wav,21,21,0.9796974133723768,lzma
sample30.wav,24,24,0.9554356206630686,lzma
sample300.wav,21,15,0.9801734820322181,lzma
sample301.wav,21,21,0.978721327476818,lzma
sample302.wav,21,21,0.9796974133723768,lzma
sample303.wav,21,21,0.977061981454368,lzma
sample304.wav,21,50,0.9818741450068399,lzma
sample305.wav,21,21,0.978721327476818,lzma
sample306.wav,22,22,0.8520225294418843,lzma
sample307.wav,22,22,0.9585253456221198,lzma
sample308.wav,22,22,0.9646697388632872,lzma
sample309.wav,22,22,0.9365079365079365,lzma
sample31.wav,25,25,0.9312251216275984,lzma
sample310.wav,22,22,0.9464925755248336,lzma
sample311.wav,22,22,0.9700460829493087,lzma
sample312.wav,22,22,0.9608294930875576,lzma
sample313.wav,23,23,0.9308703104170634,lzma
sample314.wav,23,23,0.968196533993525,lzma
sample315.wav,23,23,0.9710531327366216,lzma
sample316.wav,23,23,0.9817177680441821,lzma
sample317.wav,23,23,0.9617215768425061,lzma
sample318.wav,23,23,0.9596267377642353,lzma
sample319.wav,23,23,0.9685774138259379,lzma
sample32.wav,26,26,0.960085085085085,lzma
sample320.wav,23,23,0.9824795277090078,lzma
sample321.wav,23,23,0.9801942487145305,lzma
sample322.wav,23,23,0.9784802894686726,lzma
sample323.wav,24,24,0.9258288357748651,lzma
sample324.wav,24,24,0.9777949113338473,lzma
sample325.wav,24,24,0.9776407093292213,lzma
sample326.wav,24,24,0.9734772552043176,lzma
sample327.wav,24,24,0.9714726291441789,lzma
sample328.wav,24,24,0.976869699306091,lzma
sample329.wav,24,15,0.9783147459727385,lzma
sample33.wav,27,27,0.9708699122106943,lzma
sample330.wav,24,24,0.9679259830377794,lzma
sample331.wav,24,24,0.9757902852737086,lzma
sample332.wav,24,24,0.9529683885890516,lzma
sample333.wav,24,24,0.9816499614494989,lzma
sample334.wav,24,34,0.9799720540288775,lzma
sample335.wav,25,25,0.9568774878372401,lzma
sample336.wav,25,25,0.9531180893409995,lzma
sample337.wav,25,25,0.9752321981424149,lzma
sample338.wav,25,25,0.9685979655019903,lzma
sample339.wav,25,25,0.9674922600619195,lzma
sample34.wav,28,28,0.878175519630485,lzma
sample340.wav,25,25,0.9683768244139761,lzma
sample341.wav,25,25,0.9679345422379478,lzma
sample342.wav,25,25,0.961079168509509,lzma
sample343.wav,25,25,0.9670499778858912,lzma
sample344.wav,25,25,0.9818664307828394,lzma
sample345.wav,25,15,0.9807930607187113,lzma
sample346.wav,26,26,0.9543293293293293,lzma
sample347.wav,26,15,0.9801734820322181,lzma
sample348.wav,26,15,0.9820322180916976,lzma
sample349.wav,26,15,0.9814126394052045,lzma
sample35.wav,29,29,0.9662955619948147,lzma
sample350.wav,26,26,0.9793543543543544,lzma
sample351.wav,26,15,0.9776951672862454,lzma
sample352.wav,26,26,0.9794794794794794,lzma
sample353.wav,26,15,0.9807930607187113,lzma
sample354.wav,26,26,0.9762262262262262,lzma
sample355.wav,26,15,0.9807930607187113,lzma
sample356.wav,26,15,0.9807930607187113,lzma
sample357.wav,26,26,0.9762262262262262,lzma
sample358.wav,26,26,0.9818568568568569,lzma
sample359.wav,26,15,0.9820322180916976,lzma
sample36.wav,30,30,0.9807133421400264,lzma
sample360.wav,26,34,0.9809035863996274,lzma
sample361.wav,26,15,0.9795539033457249,lzma
sample362.wav,26,34,0.9790405216581276,lzma
sample363.wav,27,27,0.9068236233040702,lzma
sample364.wav,27,27,0.9712689545091779,lzma
sample365.wav,27,27,0.9397446129289705,lzma
sample366.wav,27,27,0.9628890662410216,lzma
sample367.wav,27,27,0.9704708699122107,lzma
sample368.wav,27,27,0.9535115722266561,lzma
sample369.wav,27,27,0.9575019952114924,lzma
sample37.wav,31,31,0.9728007460366801,lzma
sample370.wav,27,27,0.9559058260175579,lzma
sample371.wav,27,27,0.9704708699122107,lzma
sample372.wav,27,27,0.9650837988826816,lzma
sample373.wav,28,28,0.9464973056197075,lzma
sample374.wav,28,28,0.9770977675134719,lzma
sample375.wav,28,28,0.9693995381062356,lzma
sample376.wav,28,28,0.9761354888375674,lzma
sample377.wav,28,28,0.9763279445727483,lzma
sample378.wav,28,28,0.970746728252502,lzma
sample379.wav,28,28,0.9518860662047729,lzma
sample38.wav,32,32,0.9529780564263323,lzma
sample380.wav,28,28,0.9745958429561201,lzma
sample381.wav,28,28,0.970746728252502,lzma
sample382.wav,28,28,0.9740184757505773,lzma
sample383.wav,29,29,0.9521122464541711,lzma
sample384.wav,29,29,0.9800213512276956,lzma
sample385.wav,29,29,0.9759036144578314,lzma
sample386.wav,29,29,0.9670581058410859,lzma
sample387.wav,29,29,0.9737684916882721,lzma
sample388.wav,29,29,0.9650754918407809,lzma
sample389.wav,29,29,0.9752935793808144,lzma
sample39.wav,33,33,0.9637472471624597,lzma
sample390.wav,29,29,0.9755985969193228,lzma
sample391.wav,29,29,0.9739210004575263,lzma
sample392.wav,29,29,0.9643129479945097,lzma
sample393.wav,29,29,0.9751410706115602,lzma
sample394.wav,30,30,0.9404227212681638,lzma
sample395.wav,30,15,0.9807930607187113,lzma
sample396.wav,30,30,0.9764861294583884,lzma
sample397.wav,30,30,0.9702774108322325,lzma
sample398.wav,30,30,0.9733157199471598,lzma
sample399.wav,30,30,0.9767503302509908,lzma
sample40.wav,35,35,0.9485714285714286,lzma
sample400.wav,30,15,0.9814126394052045,lzma
sample401.wav,30,15,0.9820322180916976,lzma
sample402.wav,30,30,0.9627476882430648,lzma
sample403.wav,30,15,0.9820322180916976,lzma
sample404.wav,30,30,0.9631439894319683,lzma
sample405.wav,30,15,0.9826517967781908,lzma
sample406.wav,30,15,0.9801734820322181,lzma
sample407.wav,30,15,0.9826517967781908,lzma
sample408.wav,31,31,0.9406279142057817,lzma
sample409.wav,31,31,0.9782405968293441,lzma
sample41.wav,36,36,0.93075651095494,lzma
sample410.wav,31,31,0.9718682001865092,lzma
sample411.wav,31,31,0.9776188995958968,lzma
sample412.wav,31,31,0.9740441405035748,lzma
sample413.wav,31,15,0.9807930607187113,lzma
sample414.wav,31,31,0.9636307118433323,lzma
sample415.wav,31,31,0.9759092322039167,lzma
sample416.wav,31,15,0.976456009913259,lzma
sample417.wav,31,31,0.9755983835871931,lzma
sample418.wav,31,31,0.9766863537457259,lzma
sample419.wav,32,32,0.911833855799373,lzma
sample42.wav,37,37,0.9718379446640316,lzma
sample420.wav,32,32,0.9521943573667712,lzma
sample421.wav,32,15,0.9776951672862454,lzma
sample422.wav,32,32,0.9523902821316614,lzma
sample423.wav,32,32,0.9559169278996865,lzma
sample424.wav,32,32,0.961794670846395,lzma
sample425.wav,32,32,0.9686520376175548,lzma
sample426.wav,32,32,0.9811912225705329,lzma
sample427.wav,32,32,0.952782131661442,lzma
sample428.wav,33,33,0.9434186007115026,lzma
sample429.wav,33,33,0.9657801118075555,lzma
sample43.wav,38,38,0.8894526034712951,lzma
sample430.wav,33,15,0.9820322180916976,lzma
sample431.wav,33,15,0.9807930607187113,lzma
sample432.wav,33,33,0.9710316788073861,lzma
sample433.wav,33,33,0.9811960020328646,lzma
sample434.wav,33,33,0.9818736235812299,lzma
sample435.wav,33,33,0.9803489750974081,lzma
sample436.wav,33,33,0.9669659495171946,lzma
sample437.wav,33,33,0.976452651194308,lzma
sample438.wav,33,15,0.9814126394052045,lzma
sample439.wav,33,33,0.9669659495171946,lzma
sample44.wav,39,39,0.9361095265259555,lzma
sample440.wav,34,34,0.887750349324639,lzma
sample441.wav,34,34,0.9245458779692595,lzma
sample442.wav,34,34,0.9254774103400093,lzma
sample443.wav,34,34,0.9371215649743828,lzma
sample444.wav,35,35,0.9351428571428572,lzma
sample445.wav,35,35,0.952,lzma
sample446.wav,35,35,0.9671428571428572,lzma
sample447.wav,35,35,0.9337142857142857,lzma
sample448.wav,35,35,0.9797142857142858,lzma
sample449.wav,35,35,0.9557142857142857,lzma
sample45.wav,40,40,0.9563719862227325,lzma
sample450.wav,35,35,0.9668571428571429,lzma
sample451.wav,35,35,0.9502857142857143,lzma
sample452.wav,35,35,0.9462857142857143,lzma
sample453.wav,36,36,0.9439851178172799,lzma
sample454.wav,36,36,0.9671351798263745,lzma
sample455.wav,36,15,0.9814126394052045,lzma
sample456.wav,36,36,0.9679619677552708,lzma
sample457.wav,36,36,0.9807771806531624,lzma
sample458.wav,36,36,0.9803637866887144,lzma
sample459.wav,36,36,0.9766432410086813,lzma
sample46.wav,41,41,0.9392265193370166,lzma
sample460.wav,36,36,0.9751963621331129,lzma
sample461.wav,36,36,0.9530797850351385,lzma
sample462.wav,36,36,0.9328234807771807,lzma
sample463.wav,37,37,0.9466403162055336,lzma
sample464.wav,37,37,0.9785902503293807,lzma
sample465.wav,37,37,0.9794137022397892,lzma
sample466.wav,37,37,0.9603096179183136,lzma
sample467.wav,37,37,0.967391304347826,lzma
sample468.wav,37,37,0.9560276679841897,lzma
sample469.wav,37,37,0.9787549407114624,lzma
sample47.wav,42,42,0.979063633366304,lzma
sample470.wav,37,37,0.9756258234519104,lzma
sample471.wav,37,37,0.9771080368906456,lzma
sample472.wav,37,37,0.9767786561264822,lzma
sample473.wav,37,37,0.9688735177865613,lzma
sample474.wav,37,15,0.9826517967781908,lzma
sample475.wav,38,38,0.92630173564753,lzma
sample476.wav,38,38,0.9572763684913218,lzma
sample477.wav,38,38,0.9639519359145527,lzma
sample478.wav,38,38,0.9289719626168225,lzma
sample479.wav,38,38,0.9679572763684913,lzma
sample48.wav,43,43,0.9436017113963439,lzma
sample480.wav,38,38,0.9644859813084112,lzma
sample481.wav,39,39,0.9175698802053622,lzma
sample482.wav,39,39,0.9495151169423844,lzma
sample483.wav,39,39,0.9312606959498003,lzma
sample484.wav,39,39,0.9549343981745579,lzma
sample485.wav,39,39,0.9295493439817456,lzma
sample486.wav,39,39,0.9295493439817456,lzma
sample487.wav,39,39,0.9706217912150599,lzma
sample488.wav,40,40,0.9219288174512055,lzma
sample489.wav,40,40,0.9724454649827784,lzma
sample49.wav,44,44,0.9754886751473782,lzma
sample490.wav,40,40,0.9690011481056258,lzma
sample491.wav,40,40,0.9322617680826636,lzma
sample492.wav,40,40,0.9756601607347876,lzma
sample493.wav,40,40,0.9793340987370838,lzma
sample494.wav,40,40,0.9458094144661309,lzma
sample495.wav,40,40,0.9664753157290471,lzma
sample496.wav,40,40,0.956142365097589,lzma
sample497.wav,40,40,0.9770378874856487,lzma
sample498.wav,41,41,0.9208103130755064,lzma
sample499.wav,41,41,0.951427255985267,lzma
sample50.wav,46,46,0.8824383164005806,lzma
sample500.wav,41,41,0.9401473296500921,lzma
sample501.wav,41,41,0.9629373848987108,lzma
sample502.wav,41,41,0.9576427255985267,lzma
sample503.wav,41,41,0.9668508287292817,lzma
sample504.wav,41,41,0.9574125230202578,lzma
sample505.wav,41,41,0.9631675874769797,lzma
sample506.wav,41,41,0.9461325966850829,lzma
sample507.wav,41,41,0.9682320441988951,lzma
sample508.wav,42,42,0.9665347840422024,lzma
sample509.wav,42,15,0.9820322180916976,lzma
sample51.wav,1,1,0.9316684009712105,lzma
sample510.wav,42,15,0.983271375464684,lzma
sample511.wav,42,42,0.9726343554236729,lzma
sample512.wav,42,42,0.9817012858555886,lzma
sample513.wav,42,42,0.9769205407187603,lzma
sample514.wav,42,42,0.9718100890207715,lzma
sample515.wav,42,42,0.9724695021430927,lzma
sample516.wav,42,42,0.9805473128915265,lzma
sample517.wav,42,42,0.9625783053082756,lzma
sample518.wav,42,15,0.9845105328376704,lzma
sample519.wav,42,42,0.9769205407187603,lzma
sample52.wav,1,1,0.9762400277488728,lzma
sample520.wav,42,15,0.9789343246592317,lzma
sample521.wav,43,43,0.8893426682224815,lzma
sample522.wav,43,43,0.9679113185530922,lzma
sample523.wav,43,43,0.9760793465577596,lzma
sample524.wav,43,43,0.9793854531310774,lzma
sample525.wav,43,43,0.9451575262543758,lzma
sample526.wav,43,43,0.970828471411902,lzma
sample527.wav,43,43,0.9607156748346947,lzma
sample528.wav,43,43,0.9764683002722676,lzma
sample529.wav,43,43,0.9515752625437572,lzma
sample53.wav,1,1,0.9301075268817204,lzma
sample530.wav,43,43,0.9507973551147414,lzma
sample531.wav,44,44,0.9450822215327335,lzma
sample532.wav,44,44,0.9713000310269935,lzma
sample533.wav,44,44,0.9778156996587031,lzma
sample534.wav,44,44,0.97378219050574,lzma
sample535.wav,44,15,0.983271375464684,lzma
sample536.wav,44,44,0.9502016754576481,lzma
sample537.wav,44,15,0.9789343246592317,lzma
sample538.wav,44,44,0.9776605646912814,lzma
sample539.wav,44,44,0.9578032888613094,lzma
sample54.wav,1,1,0.9488380159556018,lzma
sample540.wav,44,15,0.9801734820322181,lzma
sample541.wav,45,15,0.9826517967781908,lzma
sample542.wav,45,15,0.9814126394052045,lzma
sample543.wav,45,34,0.9813693525850024,lzma
sample544.wav,45,50,0.9842681258549931,lzma
sample545.wav,45,15,0.9789343246592317,lzma
sample546.wav,45,15,0.9826517967781908,lzma
sample547.wav,45,34,0.9827666511411272,lzma
sample548.wav,45,15,0.9807930607187113,lzma
sample549.wav,45,15,0.9814126394052045,lzma
sample55.wav,1,1,0.9658342004856053,lzma
sample550.wav,45,34,0.9846297158826269,lzma
sample551.wav,45,34,0.9809035863996274,lzma
sample552.wav,45,34,0.9795062878435026,lzma
sample553.wav,45,34,0.975780158360503,lzma
sample554.wav,45,15,0.9807930607187113,lzma
sample555.wav,45,34,0.9813693525850024,lzma
sample556.wav,45,34,0.9850954820680019,lzma
sample557.wav,45,34,0.9827666511411272,lzma
sample558.wav,45,50,0.9839261285909713,lzma
sample559.wav,45,50,0.9835841313269493,lzma
sample56.wav,1,1,0.9564689559486645,lzma
sample560.wav,45,15,0.9789343246592317,lzma
sample561.wav,45,34,0.9771774569166278,lzma
sample562.wav,45,15,0.9814126394052045,lzma
sample563.wav,45,34,0.9781089892873778,lzma
sample564.wav,45,15,0.9820322180916976,lzma
sample565.wav,45,34,0.9771774569166278,lzma
sample566.wav,45,15,0.9820322180916976,lzma
sample567.wav,45,34,0.9795062878435026,lzma
sample568.wav,45,34,0.9804378202142524,lzma
sample569.wav,45,15,0.9826517967781908,lzma
sample57.wav,1,1,0.9790149150190773,lzma
sample570.wav,45,34,0.9771774569166278,lzma
sample571.wav,45,15,0.9857496902106567,lzma
sample572.wav,45,34,0.9818351187703773,lzma
sample573.wav,45,34,0.9767116907312529,lzma
sample574.wav,45,34,0.9771774569166278,lzma
sample575.wav,45,34,0.9809035863996274,lzma
sample576.wav,45,34,0.9804378202142524,lzma
sample577.wav,45,34,0.9804378202142524,lzma
sample578.wav,45,34,0.9790405216581276,lzma
sample579.wav,45,34,0.9776432231020028,lzma
sample58.wav,1,1,0.9696496704821367,lzma
sample580.wav,45,34,0.9813693525850024,lzma
sample581.wav,45,34,0.975780158360503,lzma
sample582.wav,45,15,0.9838909541511772,lzma
sample583.wav,45,50,0.9849521203830369,lzma
sample584.wav,45,15,0.9807930607187113,lzma
sample585.wav,45,34,0.9799720540288775,lzma
sample586.wav,45,34,0.9804378202142524,lzma
sample587.wav,45,34,0.9790405216581276,lzma
sample588.wav,45,15,0.9795539033457249,lzma
sample589.wav,45,15,0.9826517967781908,lzma
sample59.wav,1,1,0.9514394727714187,lzma
sample590.wav,45,15,0.9845105328376704,lzma
sample591.wav,45,15,0.9807930607187113,lzma
sample592.wav,45,15,0.9807930607187113,lzma
sample593.wav,45,15,0.983271375464684,lzma
sample594.wav,45,15,0.9814126394052045,lzma
sample595.wav,45,15,0.9845105328376704,lzma
sample596.wav,45,15,0.9845105328376704,lzma
sample597.wav,45,50,0.9835841313269493,lzma
sample598.wav,45,15,0.9814126394052045,lzma
sample599.wav,45,34,0.9809035863996274,lzma
sample60.wav,2,2,0.885592154890621,lzma
sample600.wav,45,15,0.9807930607187113,lzma
sample601.wav,45,34,0.9804378202142524,lzma
sample602.wav,45,15,0.9838909541511772,lzma
sample603.wav,45,34,0.9799720540288775,lzma
sample604.wav,45,34,0.9799720540288775,lzma
sample605.wav,45,15,0.9845105328376704,lzma
sample606.wav,45,34,0.9776432231020028,lzma
sample607.wav,45,34,0.9799720540288775,lzma
sample608.wav,45,15,0.9845105328376704,lzma
sample609.wav,45,15,0.9826517967781908,lzma
sample61.wav,2,2,0.9499622831279859,lzma
sample610.wav,45,15,0.9820322180916976,lzma
sample611.wav,45,34,0.9804378202142524,lzma
sample612.wav,45,15,0.9820322180916976,lzma
sample613.wav,45,15,0.9814126394052045,lzma
sample614.wav,45,15,0.9820322180916976,lzma
sample615.wav,45,15,0.9820322180916976,lzma
sample616.wav,45,15,0.9814126394052045,lzma
sample617.wav,45,50,0.9825581395348837,lzma
sample618.wav,45,15,0.9845105328376704,lzma
sample619.wav,46,46,0.9074020319303339,lzma
sample62.wav,2,2,0.9580085491576565,lzma
sample620.wav,46,46,0.9671988388969521,lzma
