filename,music_id,predicted_id,distance,compressor
whitenoise_sample01.wav,1,30,1.001439805072544,gzip
whitenoise_sample02.wav,12,12,0.9795158286778398,gzip
whitenoise_sample03.wav,23,23,0.9938865711099178,gzip
whitenoise_sample04.wav,34,45,1.0023416682367507,gzip
whitenoise_sample05.wav,45,45,1.0008989852770973,gzip
whitenoise_sample06.wav,47,47,0.9935894200191813,gzip
whitenoise_sample07.wav,48,48,0.9959895263663783,gzip
whitenoise_sample08.wav,49,49,0.9864479028431254,gzip
whitenoise_sample09.wav,50,50,0.9892907960757882,gzip
whitenoise_sample10.wav,2,2,0.9196950990391325,gzip
whitenoise_sample100.wav,5,5,0.9831911816050676,gzip
whitenoise_sample101.wav,5,5,0.9964087984438127,gzip
whitenoise_sample102.wav,5,5,0.9703725871614545,gzip
whitenoise_sample103.wav,6,6,0.9984535872705815,gzip
whitenoise_sample104.wav,6,6,0.9931225328612705,gzip
whitenoise_sample105.wav,6,6,0.9748911406828633,gzip
whitenoise_sample106.wav,6,6,0.9922272412810809,gzip
whitenoise_sample107.wav,6,6,0.9926748870711757,gzip
whitenoise_sample108.wav,6,6,0.9969885646848167,gzip
whitenoise_sample109.wav,6,6,0.9943433850160746,gzip
whitenoise_sample11.wav,3,3,0.9834892949879966,gzip
whitenoise_sample110.wav,6,6,0.9945875554470354,gzip
whitenoise_sample111.wav,6,19,1.0003458358223032,gzip
whitenoise_sample112.wav,6,4,0.9991580856162166,gzip
whitenoise_sample113.wav,7,7,0.9831643699791578,gzip
whitenoise_sample114.wav,7,7,1.000202351322366,gzip
whitenoise_sample115.wav,7,7,1.0,gzip
whitenoise_sample116.wav,7,7,1.0004654080414415,gzip
whitenoise_sample117.wav,7,7,0.9979157813796313,gzip
whitenoise_sample118.wav,7,7,0.9995143568263218,gzip
whitenoise_sample119.wav,7,7,0.9994738865618487,gzip
whitenoise_sample12.wav,4,4,0.9779807007318179,gzip
whitenoise_sample120.wav,7,45,1.0009904987484186,gzip
whitenoise_sample121.wav,7,7,1.0007689350249904,gzip
whitenoise_sample122.wav,7,45,1.0009635830215595,gzip
whitenoise_sample123.wav,7,45,1.001184291981805,gzip
whitenoise_sample124.wav,7,45,1.000915134713213,gzip
whitenoise_sample125.wav,7,45,1.000748257206686,gzip
whitenoise_sample126.wav,7,45,1.0006621268807365,gzip
whitenoise_sample127.wav,7,45,1.0008343875326353,gzip
whitenoise_sample128.wav,7,45,1.0007590234974295,gzip
whitenoise_sample129.wav,7,45,1.0013350200522164,gzip
whitenoise_sample13.wav,5,5,0.9823931368148038,gzip
whitenoise_sample130.wav,7,45,1.00108201221974,gzip
whitenoise_sample131.wav,7,45,1.0013027211799854,gzip
whitenoise_sample132.wav,7,45,1.0011950582725486,gzip
whitenoise_sample133.wav,7,45,1.0005490808279278,gzip
whitenoise_sample134.wav,7,45,1.0010550964928808,gzip
whitenoise_sample135.wav,8,8,0.9929212451500163,gzip
whitenoise_sample136.wav,8,8,0.9986671800491662,gzip
whitenoise_sample137.wav,8,8,0.9889524035186447,gzip
whitenoise_sample138.wav,8,8,0.9976897787518881,gzip
whitenoise_sample139.wav,8,8,0.997452832982851,gzip
whitenoise_sample14.wav,6,6,0.9927969722866561,gzip
whitenoise_sample140.wav,8,8,0.9972751236560732,gzip
whitenoise_sample141.wav,8,8,0.9861090542901993,gzip
whitenoise_sample142.wav,8,8,0.9974824512039807,gzip
whitenoise_sample143.wav,8,4,0.9996438054530147,gzip
whitenoise_sample144.wav,8,19,0.9999056811393718,gzip
whitenoise_sample145.wav,8,19,1.0001257584808376,gzip
whitenoise_sample146.wav,8,45,1.0010873953651118,gzip
whitenoise_sample147.wav,8,19,1.0007545508850253,gzip
whitenoise_sample148.wav,8,19,1.0000314396202095,gzip
whitenoise_sample149.wav,9,9,0.9610413589364845,gzip
whitenoise_sample15.wav,7,47,1.0009338246428752,gzip
whitenoise_sample150.wav,9,9,0.9993999261447563,gzip
whitenoise_sample151.wav,9,9,0.9951994091580503,gzip
whitenoise_sample152.wav,9,9,0.9876292466765141,gzip
whitenoise_sample153.wav,9,9,0.9959379615952733,gzip
whitenoise_sample154.wav,9,9,0.9986152141802068,gzip
whitenoise_sample155.wav,9,9,0.9838441654357459,gzip
whitenoise_sample156.wav,9,9,1.0008308714918759,gzip
whitenoise_sample157.wav,9,9,0.997692023633678,gzip
whitenoise_sample158.wav,9,9,0.9982459379615952,gzip
whitenoise_sample159.wav,10,10,0.97338911412059,gzip
whitenoise_sample16.wav,8,8,0.9853093623196991,gzip
whitenoise_sample160.wav,10,10,0.9950832398861382,gzip
whitenoise_sample161.wav,10,10,0.9828344690761667,gzip
whitenoise_sample162.wav,10,10,0.9938324851203313,gzip
whitenoise_sample163.wav,10,10,0.9944794272405763,gzip
whitenoise_sample164.wav,10,10,0.9937030966962822,gzip
whitenoise_sample165.wav,10,10,0.972871560424394,gzip
whitenoise_sample166.wav,10,10,0.9951694988355042,gzip
whitenoise_sample167.wav,10,10,0.997800396791167,gzip
whitenoise_sample168.wav,10,10,0.9954714051582851,gzip
whitenoise_sample169.wav,10,10,0.998490468386095,gzip
whitenoise_sample17.wav,9,9,0.9901218611521418,gzip
whitenoise_sample170.wav,10,4,0.9989314163590441,gzip
whitenoise_sample171.wav,11,45,1.0013942346513067,gzip
whitenoise_sample172.wav,11,11,0.9918813308547365,gzip
whitenoise_sample173.wav,11,11,0.9852422322546379,gzip
whitenoise_sample174.wav,11,11,0.9959786031336545,gzip
whitenoise_sample175.wav,11,11,0.9847869797792026,gzip
whitenoise_sample176.wav,11,11,0.9869494290375204,gzip
